x,y
1.0,-0.0
0.9989900191519144,6.110462780438438e-05
0.9979616230429945,0.00012327796080499823
0.9969145125969558,0.00018650002666157302
0.9958483839994664,0.00025072651961680883
0.9947629388397682,0.00031605706343584746
0.9936578708282289,0.0003825142090849684
0.9925328650241246,0.0004500297789507961
0.9913876112643001,0.0005186679337531554
0.9902217924795437,0.000588429847670358
0.9890350892832027,0.0006593294642614452
0.9878271808274078,0.000731407241838105
0.986597741478176,0.0008046736514067683
0.9853464408104742,0.0008791079017783134
0.9840729456133713,0.0009546904994850967
0.9827769265340507,0.0010315145893851079
0.9814580478637741,0.001109612468376079
0.9801159632063436,0.0011888811681480364
0.9787503339089345,0.001269392295280713
0.977360816486888,0.0013511785276210957
0.9759470640206785,0.001434255606366907
0.9745087269839463,0.0015186347251616298
0.9730454534743469,0.0016043248234080035
0.9715568899521526,0.0016913434259910969
0.9700426798423217,0.0017796909248326948
0.9685024653083211,0.0018693789388509255
0.9669358872736119,0.001960428747037535
0.9653425798965092,0.0020527739028136454
0.9637221881842607,0.0021465617923299304
0.9620743414795988,0.002241693524750597
0.960398680151404,0.002338283048819676
0.9586948316692991,0.002436239744386298
0.9569624345348723,0.0025356815355944014
0.9552011135196382,0.002636500853104905
0.9534105073423643,0.002738844598566671
0.9515902369490703,0.0028425564583751495
0.949739941690594,0.00294780723828481
0.9478592442846248,0.0030544770549494663
0.9459477828188793,0.003162714218965086
0.9440051803510555,0.0032723959604331714
0.9420310721595729,0.0033836060799244953
0.9400250855718257,0.0034962733018610997
0.9379868596854316,0.0036105183182618323
0.9359160258391385,0.0037263016392383103
0.9338122191529471,0.003843624845907828
0.9316750768897715,0.003962496961560164
0.9295042349305355,0.004082866248250353
0.9272993377608225,0.004204795320588947
0.925060034945541,0.004328393637790156
0.9227859604084616,0.004453435981381836
0.9204767725205121,0.00458008428903048
0.9181321235883488,0.0047083292641197025
0.9157516688128995,0.004838146291067016
0.9133350692516891,0.0049695445542428975
0.9108819916989515,0.005102559061223298
0.9083921041607995,0.00523716158500519
0.9058650779204298,0.0053732911747678466
0.9033006004369655,0.0055110887188576235
0.9006983472784598,0.005650367516216029
0.8980580199252182,0.005791311738313776
0.8953793120207295,0.005933839397375791
0.8926619250850788,0.00607788856980618
0.8899055775624164,0.006223581815862761
0.8871099796540041,0.006370743271293131
0.884274867957057,0.006519547355515556
0.8813999735091563,0.006669905086868873
0.8784850421085605,0.006821843121584123
0.8755298239041064,0.006975296421986127
0.8725340862443766,0.007130347724095572
0.8694975949211179,0.007286858249600227
0.8664201375311733,0.00744491095540171
0.8633015063678682,0.007604471000160669
0.8601415057948064,0.007765520830181232
0.8569399566595782,0.007928139146195001
0.8536966763328662,0.008092098977516959
0.8504115166442804,0.00825760750719648
0.8470843218972157,0.00842446776335269
0.8437149681007093,0.008592848909833598
0.8403033278028107,0.008762576955312079
0.8368492994000608,0.008933711370232439
0.8333527919687608,0.009106234045317749
0.8298137286689501,0.009280107382775175
0.8262320423354592,0.009455176494609615
0.8226077009338165,0.009631680770683503
0.8189406653055471,0.009809380982561868
0.8152309316445167,0.009988422342063425
0.8114784978016969,0.01016863179730883
0.8076833866185242,0.010349992111070775
0.8038456404022915,0.010532520410570054
0.7999653213631999,0.010716270415113582
0.7960424991024763,0.01090105959654873
0.7920772727726225,0.011086929483886305
0.7880697559478823,0.01127381868550693
0.7840200840005822,0.011461712452410738
0.7799284118755774,0.011650588504161556
0.7757949100737528,0.011840322370438706
0.7716197788456138,0.012030989632398854
0.7674032321036046,0.012222510588616124
0.7631455066100902,0.012414843780379159
0.7588468592876588,0.012607921312299932
0.7545075700215247,0.012801706400879331
0.7501279408443128,0.012996170941409022
0.7457082934830446,0.013191235611316425
0.7412489746321032,0.0133868850396857
0.7367503509539947,0.013583051351769253
0.7322128139625933,0.013779722193900359
0.727636774344389,0.013976808568775492
0.7230226657965338,0.01417423021372472
0.7183709493297239,0.0143720155368554
0.7136821012113019,0.014570018619089437
0.7089566265806795,0.014768238362130457
0.7041950489398231,0.014966571102314901
0.6993979200136118,0.015165046604878036
0.6945658064551776,0.015363511001223967
0.6896993014414416,0.015561906628967082
0.6847990217054295,0.015760205676042586
0.6798656074652095,0.01595841357393171
0.6748997119643171,0.016156310689882297
0.6699020216445247,0.0163539617544089
0.664873232061078,0.016551116548799875
0.6598140753117854,0.01674791230857778
0.6547252935694382,0.01694420716340439
0.6496076533371749,0.017139952966836118
0.6444619382622676,0.017335017399112983
0.6392889536133162,0.01752931061145927
0.6340895276689825,0.017722835522762097
0.6288645051103579,0.017915523731625537
0.6236147458692345,0.018107213733238814
0.6183411335999904,0.018297895977709772
0.6130445668611808,0.018487487010228107
0.6077259596231569,0.018675855647411033
0.6023862471367724,0.018863004932880366
0.5970263765095187,0.019048825433938914
0.591647307852221,0.01923313836735741
0.5862500264481473,0.019416073408695472
0.5808355155786731,0.019597291567814357
0.5754047891608606,0.01977696874028368
0.5699588593082966,0.01995485189513648
0.564498756860581,0.02013089515154511
0.5590255240815437,0.020305065715497495
