x,y
1.0,0.1004
0.9989768146956037,0.1010039721872835
0.99793590120723,0.10162051933073749
0.996876756135935,0.10224947278790832
0.9957988396177826,0.10289061274239253
0.9947015747509059,0.10354366652723783
0.993584347200335,0.10420830678624346
0.9924465049908863,0.10488414947245725
0.9912873585004388,0.10557075168581864
0.990106180667963,0.10626760935473879
0.9889022074326962,0.10697415476947561
0.9876745376319854,0.10768958037950256
0.9864222419077383,0.10841301645844825
0.9851445220017281,0.1091438036420062
0.9838404774302241,0.10988108722310247
0.9825093652357753,0.1106242712933068
0.9811507063142787,0.11137322077962593
0.979763957620116,0.11212768094588103
0.9783483130986559,0.11288689944775024
0.9769038503752405,0.1136517673304893
0.9754301541845807,0.11442227801746782
0.9739264462581477,0.11519772200549326
0.9723921217586832,0.11597770720449666
0.9708271402690317,0.11676295433463049
0.9692305842124027,0.11755244592597644
0.9676020110518251,0.11834610324983884
0.9659420382321098,0.11914605091280185
0.9642512092985724,0.11995433263347417
0.9625311412343219,0.1207752940171431
0.9607833185028318,0.12161302899348142
0.9590086476248758,0.12247039566517487
0.9572068783749247,0.12334782523853438
0.9553760547978861,0.1242422605240719
0.9535144195524151,0.12515108507608183
0.9516200850454719,0.12607140983087103
0.9496919829498215,0.1270020065569108
0.9477295902454481,0.12794275631061483
0.9457328454718366,0.12889450539948416
0.9437014207353378,0.1298575517945286
0.9416344095800382,0.13083096587075632
0.9395306569214981,0.13181326274745214
0.9373889009920111,0.13280268569309409
0.935208166451964,0.1337980506660837
0.9329896574946724,0.13480295154691918
0.9307360597183336,0.1358243238071872
0.9284504326285581,0.13686990821545594
0.9261344838641627,0.13794433738749617
0.9237861749609538,0.13904409427787034
0.9214028839373242,0.1401645185185378
0.9189815937907317,0.14130015542998978
0.9165184750460958,0.14244375099358816
0.9140093057020313,0.14358695225689108
0.9114508710701472,0.14472321441828126
0.908847791658755,0.14586355522274
0.9062097025696679,0.14703075840495758
0.9035463418882523,0.1482472216908174
0.9008526095089185,0.14950208891385822
0.8981129169970227,0.15076241302340096
0.8953135278997322,0.15199825181437315
0.8924576059650786,0.15321631575446473
